2023-06-09 17:51:18;02023-06-09 17:54:39;0
2023-06-09 17:54:39;0
2023-06-09 17:54:40;0
2023-06-09 17:54:41;0
2023-06-09 17:54:43;0
2023-06-09 17:54:44;0
2023-06-09 17:54:44;0
2023-06-09 17:54:58;0
2023-06-09 17:54:59;0
2023-06-09 17:55:00;0
2023-06-09 17:55:02;0
2023-06-09 17:55:04;0
2023-06-09 17:55:06;0
2023-06-09 17:55:07;0
2023-06-09 17:55:09;0
2023-06-09 17:55:10;0
2023-06-09 17:55:12;0
2023-06-09 17:55:13;0
2023-06-09 17:55:14;0
2023-06-09 17:55:16;0
2023-06-09 17:55:17;0
2023-06-09 17:55:18;0
2023-06-09 17:55:20;0
2023-06-09 17:55:21;0
2023-06-09 17:55:22;0
2023-06-09 17:55:24;0
2023-06-09 17:55:25;0
2023-06-09 17:55:27;0
2023-06-09 17:55:28;0
2023-06-09 17:55:29;0
2023-06-09 17:55:30;0
2023-06-09 17:55:31;0
2023-06-09 17:55:33;0
2023-06-09 17:55:34;0
2023-06-09 17:55:36;0
2023-06-09 17:55:36;0
2023-06-09 17:55:37;0
2023-06-09 17:55:38;0
2023-06-09 17:55:41;0
2023-06-09 17:55:43;0
2023-06-09 17:56:26;0
2023-06-09 17:56:27;0
2023-06-09 17:56:29;0
2023-06-09 17:56:30;0
2023-06-09 17:56:30;0
2023-06-09 17:56:31;0
2023-06-09 17:56:32;0
2023-06-09 17:56:33;0
2023-06-09 17:57:19;0
2023-06-09 17:57:20;0
2023-06-09 17:57:21;0
2023-06-09 17:57:21;0
2023-06-09 17:57:22;0
2023-06-09 17:57:23;0
2023-06-09 17:57:24;0
2023-06-09 17:57:26;0
2023-06-09 17:57:30;0
2023-06-09 17:57:34;0
2023-06-09 17:57:36;0
2023-06-09 17:57:36;0
2023-06-09 17:57:37;0
2023-06-09 17:57:37;0
2023-06-09 17:57:37;0
2023-06-09 17:57:37;0
2023-06-09 17:57:38;0
2023-06-09 17:57:39;0
2023-06-09 17:57:39;0
2023-06-09 17:57:40;0
2023-06-09 17:57:40;0
2023-06-09 17:57:40;0
2023-06-09 17:57:41;0
2023-06-09 17:57:41;0
2023-06-09 17:57:41;0
2023-06-09 17:58:24;1
2023-06-09 17:58:27;0
2023-06-09 17:58:28;1
2023-06-09 17:58:29;0
2023-06-09 17:58:29;1
2023-06-09 17:58:30;0
2023-06-09 17:58:31;1
2023-06-09 17:58:31;0
2023-06-09 18:28:27;1
2023-06-09 18:28:31;0
2023-06-09 18:28:38;1
2023-06-09 18:30:06;0
2023-06-09 18:30:30;1
2023-06-09 18:20:44;0
2023-06-09 18:22:09;1
2023-06-09 18:22:22;0
2023-06-09 18:25:41;1
2023-06-09 18:25:48;0
2023-06-09 18:27:38;1
2023-06-09 18:27:42;0
2023-06-09 18:34:50;1
2023-06-09 18:35:11;0
2023-06-09 18:35:16;1
2023-06-09 18:55:37;0
2023-06-09 19:02:56;1
2023-06-09 19:19:56;0
2023-06-09 19:33:22;1
2023-06-09 19:34:39;0
